User Card 1 , User Card 2, Dealer Card, Choice, Frequency
2 of Diamonds , A of Clubs , 9 of Diamonds , 0 , 452
2 of Diamonds , A of Clubs , 9 of Diamonds , 10 , 532
2 of Diamonds , A of Clubs , 9 of Diamonds , 110 , 280
2 of Diamonds , A of Clubs , 9 of Diamonds , 1110 , -534
2 of Diamonds , A of Clubs , 10 of Diamonds , 0 , 2230
2 of Diamonds , A of Clubs , 10 of Diamonds , 10 , 2494
2 of Diamonds , A of Clubs , 10 of Diamonds , 110 , 1596
2 of Diamonds , A of Clubs , 10 of Diamonds , 1110 , -1896
2 of Diamonds , A of Clubs , A of Diamonds , 0 , -94
2 of Diamonds , A of Clubs , A of Diamonds , 10 , 40
2 of Diamonds , A of Clubs , A of Diamonds , 110 , -68
2 of Diamonds , A of Clubs , A of Diamonds , 1110 , -508
3 of Diamonds , 2 of Clubs , 2 of Diamonds , 0 , 100
3 of Diamonds , 2 of Clubs , 2 of Diamonds , 10 , 134
3 of Diamonds , 2 of Clubs , 2 of Diamonds , 110 , -16
3 of Diamonds , 2 of Clubs , 2 of Diamonds , 1110 , -568
3 of Diamonds , 2 of Clubs , 3 of Clubs , 0 , 66
3 of Diamonds , 2 of Clubs , 3 of Clubs , 10 , 96
3 of Diamonds , 2 of Clubs , 3 of Clubs , 110 , 42
3 of Diamonds , 2 of Clubs , 3 of Clubs , 1110 , -580
3 of Diamonds , 2 of Clubs , 4 of Diamonds , 0 , 136
3 of Diamonds , 2 of Clubs , 4 of Diamonds , 10 , 178
3 of Diamonds , 2 of Clubs , 4 of Diamonds , 110 , -68
3 of Diamonds , 2 of Clubs , 4 of Diamonds , 1110 , -732
3 of Diamonds , 2 of Clubs , 5 of Diamonds , 0 , 206
3 of Diamonds , 2 of Clubs , 5 of Diamonds , 10 , 160
3 of Diamonds , 2 of Clubs , 5 of Diamonds , 110 , -112
3 of Diamonds , 2 of Clubs , 5 of Diamonds , 1110 , -760
3 of Diamonds , 2 of Clubs , 6 of Diamonds , 0 , 130
3 of Diamonds , 2 of Clubs , 6 of Diamonds , 10 , 128
3 of Diamonds , 2 of Clubs , 6 of Diamonds , 110 , -86
3 of Diamonds , 2 of Clubs , 6 of Diamonds , 1110 , -742
3 of Diamonds , 2 of Clubs , 7 of Diamonds , 0 , 196
3 of Diamonds , 2 of Clubs , 7 of Diamonds , 10 , 176
3 of Diamonds , 2 of Clubs , 7 of Diamonds , 110 , -52
3 of Diamonds , 2 of Clubs , 7 of Diamonds , 1110 , -738
3 of Diamonds , 2 of Clubs , 8 of Diamonds , 0 , 356
3 of Diamonds , 2 of Clubs , 8 of Diamonds , 10 , 344
3 of Diamonds , 2 of Clubs , 8 of Diamonds , 110 , 18
3 of Diamonds , 2 of Clubs , 8 of Diamonds , 1110 , -712
3 of Diamonds , 2 of Clubs , 9 of Diamonds , 0 , 382
3 of Diamonds , 2 of Clubs , 9 of Diamonds , 10 , 432
3 of Diamonds , 2 of Clubs , 9 of Diamonds , 110 , 98
3 of Diamonds , 2 of Clubs , 9 of Diamonds , 1110 , -694
3 of Diamonds , 2 of Clubs , 10 of Diamonds , 0 , 2068
3 of Diamonds , 2 of Clubs , 10 of Diamonds , 10 , 2216
3 of Diamonds , 2 of Clubs , 10 of Diamonds , 110 , 726
3 of Diamonds , 2 of Clubs , 10 of Diamonds , 1110 , -2706
3 of Diamonds , 2 of Clubs , A of Diamonds , 0 , -158
3 of Diamonds , 2 of Clubs , A of Diamonds , 10 , -134
3 of Diamonds , 2 of Clubs , A of Diamonds , 110 , -190
3 of Diamonds , 2 of Clubs , A of Diamonds , 1110 , -850
3 of Diamonds , 3 of Clubs , 2 of Diamonds , 0 , 186
3 of Diamonds , 3 of Clubs , 2 of Diamonds , 10 , 162
3 of Diamonds , 3 of Clubs , 2 of Diamonds , 110 , -94
3 of Diamonds , 3 of Clubs , 2 of Diamonds , 1110 , -846
3 of Diamonds , 3 of Clubs , 3 of Spades , 0 , 100
3 of Diamonds , 3 of Clubs , 3 of Spades , 10 , 58
3 of Diamonds , 3 of Clubs , 3 of Spades , 110 , -86
3 of Diamonds , 3 of Clubs , 3 of Spades , 1110 , -434
3 of Diamonds , 3 of Clubs , 4 of Diamonds , 0 , 170
3 of Diamonds , 3 of Clubs , 4 of Diamonds , 10 , 216
3 of Diamonds , 3 of Clubs , 4 of Diamonds , 110 , -214
3 of Diamonds , 3 of Clubs , 4 of Diamonds , 1110 , -824
3 of Diamonds , 3 of Clubs , 5 of Diamonds , 0 , 168
3 of Diamonds , 3 of Clubs , 5 of Diamonds , 10 , 190
3 of Diamonds , 3 of Clubs , 5 of Diamonds , 110 , -40
3 of Diamonds , 3 of Clubs , 5 of Diamonds , 1110 , -818
3 of Diamonds , 3 of Clubs , 6 of Diamonds , 0 , 126
3 of Diamonds , 3 of Clubs , 6 of Diamonds , 10 , 44
3 of Diamonds , 3 of Clubs , 6 of Diamonds , 110 , -136
3 of Diamonds , 3 of Clubs , 6 of Diamonds , 1110 , -840
3 of Diamonds , 3 of Clubs , 7 of Diamonds , 0 , 236
3 of Diamonds , 3 of Clubs , 7 of Diamonds , 10 , 230
3 of Diamonds , 3 of Clubs , 7 of Diamonds , 110 , -108
3 of Diamonds , 3 of Clubs , 7 of Diamonds , 1110 , -768
3 of Diamonds , 3 of Clubs , 8 of Diamonds , 0 , 274
3 of Diamonds , 3 of Clubs , 8 of Diamonds , 10 , 336
3 of Diamonds , 3 of Clubs , 8 of Diamonds , 110 , -50
3 of Diamonds , 3 of Clubs , 8 of Diamonds , 1110 , -786
3 of Diamonds , 3 of Clubs , 9 of Diamonds , 0 , 362
3 of Diamonds , 3 of Clubs , 9 of Diamonds , 10 , 442
3 of Diamonds , 3 of Clubs , 9 of Diamonds , 110 , -68
3 of Diamonds , 3 of Clubs , 9 of Diamonds , 1110 , -786
3 of Diamonds , 3 of Clubs , 10 of Diamonds , 0 , 2062
3 of Diamonds , 3 of Clubs , 10 of Diamonds , 10 , 2118
3 of Diamonds , 3 of Clubs , 10 of Diamonds , 110 , 256
3 of Diamonds , 3 of Clubs , 10 of Diamonds , 1110 , -3142
3 of Diamonds , 3 of Clubs , A of Diamonds , 0 , -94
3 of Diamonds , 3 of Clubs , A of Diamonds , 10 , -148
3 of Diamonds , 3 of Clubs , A of Diamonds , 110 , -272
3 of Diamonds , 3 of Clubs , A of Diamonds , 1110 , -912
3 of Diamonds , 4 of Diamonds , 2 of Diamonds , 0 , 230
3 of Diamonds , 4 of Diamonds , 2 of Diamonds , 10 , 376
3 of Diamonds , 4 of Diamonds , 2 of Diamonds , 110 , -416
3 of Diamonds , 4 of Diamonds , 2 of Diamonds , 1110 , -1492
3 of Diamonds , 4 of Diamonds , 3 of Clubs , 0 , 196
3 of Diamonds , 4 of Diamonds , 3 of Clubs , 10 , 158
3 of Diamonds , 4 of Diamonds , 3 of Clubs , 110 , -344
3 of Diamonds , 4 of Diamonds , 3 of Clubs , 1110 , -1144
3 of Diamonds , 4 of Diamonds , 4 of Clubs , 0 , 212
3 of Diamonds , 4 of Diamonds , 4 of Clubs , 10 , 254
3 of Diamonds , 4 of Diamonds , 4 of Clubs , 110 , -340
3 of Diamonds , 4 of Diamonds , 4 of Clubs , 1110 , -1122
3 of Diamonds , 4 of Diamonds , 5 of Diamonds , 0 , 310
3 of Diamonds , 4 of Diamonds , 5 of Diamonds , 10 , 246
3 of Diamonds , 4 of Diamonds , 5 of Diamonds , 110 , -340
3 of Diamonds , 4 of Diamonds , 5 of Diamonds , 1110 , -1498
3 of Diamonds , 4 of Diamonds , 6 of Diamonds , 0 , 164
3 of Diamonds , 4 of Diamonds , 6 of Diamonds , 10 , 230
3 of Diamonds , 4 of Diamonds , 6 of Diamonds , 110 , -410
3 of Diamonds , 4 of Diamonds , 6 of Diamonds , 1110 , -1518
3 of Diamonds , 4 of Diamonds , 7 of Diamonds , 0 , 292
3 of Diamonds , 4 of Diamonds , 7 of Diamonds , 10 , 448
3 of Diamonds , 4 of Diamonds , 7 of Diamonds , 110 , -426
3 of Diamonds , 4 of Diamonds , 7 of Diamonds , 1110 , -1442
3 of Diamonds , 4 of Diamonds , 8 of Diamonds , 0 , 576
3 of Diamonds , 4 of Diamonds , 8 of Diamonds , 10 , 562
3 of Diamonds , 4 of Diamonds , 8 of Diamonds , 110 , -258
3 of Diamonds , 4 of Diamonds , 8 of Diamonds , 1110 , -1410
3 of Diamonds , 4 of Diamonds , 9 of Diamonds , 0 , 624
3 of Diamonds , 4 of Diamonds , 9 of Diamonds , 10 , 676
3 of Diamonds , 4 of Diamonds , 9 of Diamonds , 110 , -188
3 of Diamonds , 4 of Diamonds , 9 of Diamonds , 1110 , -1418
3 of Diamonds , 4 of Diamonds , 10 of Diamonds , 0 , 3410
3 of Diamonds , 4 of Diamonds , 10 of Diamonds , 10 , 3590
3 of Diamonds , 4 of Diamonds , 10 of Diamonds , 110 , -542
3 of Diamonds , 4 of Diamonds , 10 of Diamonds , 1110 , -5670
3 of Diamonds , 4 of Diamonds , A of Diamonds , 0 , -314
3 of Diamonds , 4 of Diamonds , A of Diamonds , 10 , -256
3 of Diamonds , 4 of Diamonds , A of Diamonds , 110 , -618
3 of Diamonds , 4 of Diamonds , A of Diamonds , 1110 , -1620
3 of Diamonds , 5 of Diamonds , 2 of Diamonds , 0 , 312
3 of Diamonds , 5 of Diamonds , 2 of Diamonds , 10 , 446
3 of Diamonds , 5 of Diamonds , 2 of Diamonds , 110 , -590
3 of Diamonds , 5 of Diamonds , 2 of Diamonds , 1110 , -1638
3 of Diamonds , 5 of Diamonds , 3 of Clubs , 0 , 242
3 of Diamonds , 5 of Diamonds , 3 of Clubs , 10 , 312
3 of Diamonds , 5 of Diamonds , 3 of Clubs , 110 , -368
3 of Diamonds , 5 of Diamonds , 3 of Clubs , 1110 , -1190
3 of Diamonds , 5 of Diamonds , 4 of Diamonds , 0 , 324
3 of Diamonds , 5 of Diamonds , 4 of Diamonds , 10 , 480
3 of Diamonds , 5 of Diamonds , 4 of Diamonds , 110 , -468
3 of Diamonds , 5 of Diamonds , 4 of Diamonds , 1110 , -1610
3 of Diamonds , 5 of Diamonds , 5 of Clubs , 0 , 288
3 of Diamonds , 5 of Diamonds , 5 of Clubs , 10 , 284
3 of Diamonds , 5 of Diamonds , 5 of Clubs , 110 , -336
3 of Diamonds , 5 of Diamonds , 5 of Clubs , 1110 , -1166
3 of Diamonds , 5 of Diamonds , 6 of Diamonds , 0 , 178
3 of Diamonds , 5 of Diamonds , 6 of Diamonds , 10 , 428
3 of Diamonds , 5 of Diamonds , 6 of Diamonds , 110 , -570
3 of Diamonds , 5 of Diamonds , 6 of Diamonds , 1110 , -1546
3 of Diamonds , 5 of Diamonds , 7 of Diamonds , 0 , 330
3 of Diamonds , 5 of Diamonds , 7 of Diamonds , 10 , 444
3 of Diamonds , 5 of Diamonds , 7 of Diamonds , 110 , -582
3 of Diamonds , 5 of Diamonds , 7 of Diamonds , 1110 , -1536
3 of Diamonds , 5 of Diamonds , 8 of Diamonds , 0 , 468
3 of Diamonds , 5 of Diamonds , 8 of Diamonds , 10 , 554
3 of Diamonds , 5 of Diamonds , 8 of Diamonds , 110 , -488
3 of Diamonds , 5 of Diamonds , 8 of Diamonds , 1110 , -1558
3 of Diamonds , 5 of Diamonds , 9 of Diamonds , 0 , 726
3 of Diamonds , 5 of Diamonds , 9 of Diamonds , 10 , 732
3 of Diamonds , 5 of Diamonds , 9 of Diamonds , 110 , -464
3 of Diamonds , 5 of Diamonds , 9 of Diamonds , 1110 , -1524
3 of Diamonds , 5 of Diamonds , 10 of Diamonds , 0 , 3526
3 of Diamonds , 5 of Diamonds , 10 of Diamonds , 10 , 3898
3 of Diamonds , 5 of Diamonds , 10 of Diamonds , 110 , -1128
3 of Diamonds , 5 of Diamonds , 10 of Diamonds , 1110 , -6032
3 of Diamonds , 5 of Diamonds , A of Diamonds , 0 , -246
3 of Diamonds , 5 of Diamonds , A of Diamonds , 10 , -194
3 of Diamonds , 5 of Diamonds , A of Diamonds , 110 , -850
3 of Diamonds , 5 of Diamonds , A of Diamonds , 1110 , -1684
3 of Diamonds , 6 of Diamonds , 2 of Diamonds , 0 , 344
3 of Diamonds , 6 of Diamonds , 2 of Diamonds , 10 , 596
3 of Diamonds , 6 of Diamonds , 2 of Diamonds , 110 , -760
3 of Diamonds , 6 of Diamonds , 2 of Diamonds , 1110 , -1706
3 of Diamonds , 6 of Diamonds , 3 of Clubs , 0 , 250
3 of Diamonds , 6 of Diamonds , 3 of Clubs , 10 , 528
3 of Diamonds , 6 of Diamonds , 3 of Clubs , 110 , -580
3 of Diamonds , 6 of Diamonds , 3 of Clubs , 1110 , -1228
3 of Diamonds , 6 of Diamonds , 4 of Diamonds , 0 , 284
3 of Diamonds , 6 of Diamonds , 4 of Diamonds , 10 , 638
3 of Diamonds , 6 of Diamonds , 4 of Diamonds , 110 , -696
3 of Diamonds , 6 of Diamonds , 4 of Diamonds , 1110 , -1710
3 of Diamonds , 6 of Diamonds , 5 of Diamonds , 0 , 322
3 of Diamonds , 6 of Diamonds , 5 of Diamonds , 10 , 638
3 of Diamonds , 6 of Diamonds , 5 of Diamonds , 110 , -704
3 of Diamonds , 6 of Diamonds , 5 of Diamonds , 1110 , -1696
3 of Diamonds , 6 of Diamonds , 6 of Clubs , 0 , 50
3 of Diamonds , 6 of Diamonds , 6 of Clubs , 10 , 448
3 of Diamonds , 6 of Diamonds , 6 of Clubs , 110 , -492
3 of Diamonds , 6 of Diamonds , 6 of Clubs , 1110 , -1292
3 of Diamonds , 6 of Diamonds , 7 of Diamonds , 0 , 342
3 of Diamonds , 6 of Diamonds , 7 of Diamonds , 10 , 526
3 of Diamonds , 6 of Diamonds , 7 of Diamonds , 110 , -674
3 of Diamonds , 6 of Diamonds , 7 of Diamonds , 1110 , -1672
3 of Diamonds , 6 of Diamonds , 8 of Diamonds , 0 , 506
3 of Diamonds , 6 of Diamonds , 8 of Diamonds , 10 , 666
3 of Diamonds , 6 of Diamonds , 8 of Diamonds , 110 , -600
3 of Diamonds , 6 of Diamonds , 8 of Diamonds , 1110 , -1694
3 of Diamonds , 6 of Diamonds , 9 of Diamonds , 0 , 702
3 of Diamonds , 6 of Diamonds , 9 of Diamonds , 10 , 880
3 of Diamonds , 6 of Diamonds , 9 of Diamonds , 110 , -564
3 of Diamonds , 6 of Diamonds , 9 of Diamonds , 1110 , -1696
3 of Diamonds , 6 of Diamonds , 10 of Diamonds , 0 , 3468
3 of Diamonds , 6 of Diamonds , 10 of Diamonds , 10 , 4120
3 of Diamonds , 6 of Diamonds , 10 of Diamonds , 110 , -2182
3 of Diamonds , 6 of Diamonds , 10 of Diamonds , 1110 , -6506
3 of Diamonds , 6 of Diamonds , A of Diamonds , 0 , -282
3 of Diamonds , 6 of Diamonds , A of Diamonds , 10 , 122
3 of Diamonds , 6 of Diamonds , A of Diamonds , 110 , -912
3 of Diamonds , 6 of Diamonds , A of Diamonds , 1110 , -1778
3 of Diamonds , 7 of Diamonds , 2 of Diamonds , 0 , 314
3 of Diamonds , 7 of Diamonds , 2 of Diamonds , 10 , 858
3 of Diamonds , 7 of Diamonds , 2 of Diamonds , 110 , -938
3 of Diamonds , 7 of Diamonds , 2 of Diamonds , 1110 , -1752
3 of Diamonds , 7 of Diamonds , 3 of Clubs , 0 , 194
3 of Diamonds , 7 of Diamonds , 3 of Clubs , 10 , 622
3 of Diamonds , 7 of Diamonds , 3 of Clubs , 110 , -702
3 of Diamonds , 7 of Diamonds , 3 of Clubs , 1110 , -1332
3 of Diamonds , 7 of Diamonds , 4 of Diamonds , 0 , 328
3 of Diamonds , 7 of Diamonds , 4 of Diamonds , 10 , 858
3 of Diamonds , 7 of Diamonds , 4 of Diamonds , 110 , -984
3 of Diamonds , 7 of Diamonds , 4 of Diamonds , 1110 , -1754
3 of Diamonds , 7 of Diamonds , 5 of Diamonds , 0 , 204
3 of Diamonds , 7 of Diamonds , 5 of Diamonds , 10 , 830
3 of Diamonds , 7 of Diamonds , 5 of Diamonds , 110 , -976
3 of Diamonds , 7 of Diamonds , 5 of Diamonds , 1110 , -1762
3 of Diamonds , 7 of Diamonds , 6 of Diamonds , 0 , 140
3 of Diamonds , 7 of Diamonds , 6 of Diamonds , 10 , 706
3 of Diamonds , 7 of Diamonds , 6 of Diamonds , 110 , -938
3 of Diamonds , 7 of Diamonds , 6 of Diamonds , 1110 , -1756
3 of Diamonds , 7 of Diamonds , 7 of Clubs , 0 , 226
3 of Diamonds , 7 of Diamonds , 7 of Clubs , 10 , 622
3 of Diamonds , 7 of Diamonds , 7 of Clubs , 110 , -702
3 of Diamonds , 7 of Diamonds , 7 of Clubs , 1110 , -1306
3 of Diamonds , 7 of Diamonds , 8 of Diamonds , 0 , 454
3 of Diamonds , 7 of Diamonds , 8 of Diamonds , 10 , 848
3 of Diamonds , 7 of Diamonds , 8 of Diamonds , 110 , -882
3 of Diamonds , 7 of Diamonds , 8 of Diamonds , 1110 , -1752
3 of Diamonds , 7 of Diamonds , 9 of Diamonds , 0 , 680
3 of Diamonds , 7 of Diamonds , 9 of Diamonds , 10 , 1000
3 of Diamonds , 7 of Diamonds , 9 of Diamonds , 110 , -884
3 of Diamonds , 7 of Diamonds , 9 of Diamonds , 1110 , -1754
3 of Diamonds , 7 of Diamonds , 10 of Diamonds , 0 , 3652
3 of Diamonds , 7 of Diamonds , 10 of Diamonds , 10 , 4510
3 of Diamonds , 7 of Diamonds , 10 of Diamonds , 110 , -3278
3 of Diamonds , 7 of Diamonds , 10 of Diamonds , 1110 , -6918
3 of Diamonds , 7 of Diamonds , A of Diamonds , 0 , -218
3 of Diamonds , 7 of Diamonds , A of Diamonds , 10 , 414
3 of Diamonds , 7 of Diamonds , A of Diamonds , 110 , -1158
3 of Diamonds , 7 of Diamonds , A of Diamonds , 1110 , -1834
3 of Diamonds , 8 of Diamonds , 2 of Diamonds , 0 , 418
3 of Diamonds , 8 of Diamonds , 2 of Diamonds , 10 , 978
3 of Diamonds , 8 of Diamonds , 2 of Diamonds , 110 , -1218
3 of Diamonds , 8 of Diamonds , 2 of Diamonds , 1110 , -1850
3 of Diamonds , 8 of Diamonds , 3 of Clubs , 0 , 218
3 of Diamonds , 8 of Diamonds , 3 of Clubs , 10 , 690
3 of Diamonds , 8 of Diamonds , 3 of Clubs , 110 , -882
3 of Diamonds , 8 of Diamonds , 3 of Clubs , 1110 , -1376
3 of Diamonds , 8 of Diamonds , 4 of Diamonds , 0 , 346
3 of Diamonds , 8 of Diamonds , 4 of Diamonds , 10 , 882
3 of Diamonds , 8 of Diamonds , 4 of Diamonds , 110 , -1310
3 of Diamonds , 8 of Diamonds , 4 of Diamonds , 1110 , -1794
3 of Diamonds , 8 of Diamonds , 5 of Diamonds , 0 , 220
3 of Diamonds , 8 of Diamonds , 5 of Diamonds , 10 , 880
3 of Diamonds , 8 of Diamonds , 5 of Diamonds , 110 , -1186
3 of Diamonds , 8 of Diamonds , 5 of Diamonds , 1110 , -1828
3 of Diamonds , 8 of Diamonds , 6 of Diamonds , 0 , 102
3 of Diamonds , 8 of Diamonds , 6 of Diamonds , 10 , 838
3 of Diamonds , 8 of Diamonds , 6 of Diamonds , 110 , -1234
3 of Diamonds , 8 of Diamonds , 6 of Diamonds , 1110 , -1810
3 of Diamonds , 8 of Diamonds , 7 of Diamonds , 0 , 312
3 of Diamonds , 8 of Diamonds , 7 of Diamonds , 10 , 790
3 of Diamonds , 8 of Diamonds , 7 of Diamonds , 110 , -1252
3 of Diamonds , 8 of Diamonds , 7 of Diamonds , 1110 , -1798
3 of Diamonds , 8 of Diamonds , 8 of Clubs , 0 , 332
3 of Diamonds , 8 of Diamonds , 8 of Clubs , 10 , 718
3 of Diamonds , 8 of Diamonds , 8 of Clubs , 110 , -910
3 of Diamonds , 8 of Diamonds , 8 of Clubs , 1110 , -1350
3 of Diamonds , 8 of Diamonds , 9 of Diamonds , 0 , 576
3 of Diamonds , 8 of Diamonds , 9 of Diamonds , 10 , 1094
3 of Diamonds , 8 of Diamonds , 9 of Diamonds , 110 , -1136
3 of Diamonds , 8 of Diamonds , 9 of Diamonds , 1110 , -1792
3 of Diamonds , 8 of Diamonds , 10 of Diamonds , 0 , 3346
3 of Diamonds , 8 of Diamonds , 10 of Diamonds , 10 , 4680
3 of Diamonds , 8 of Diamonds , 10 of Diamonds , 110 , -4434
3 of Diamonds , 8 of Diamonds , 10 of Diamonds , 1110 , -7168
3 of Diamonds , 8 of Diamonds , A of Diamonds , 0 , -206
3 of Diamonds , 8 of Diamonds , A of Diamonds , 10 , 470
3 of Diamonds , 8 of Diamonds , A of Diamonds , 110 , -1352
3 of Diamonds , 8 of Diamonds , A of Diamonds , 1110 , -1852
3 of Diamonds , 9 of Diamonds , 2 of Diamonds , 0 , 344
3 of Diamonds , 9 of Diamonds , 2 of Diamonds , 10 , -104
3 of Diamonds , 9 of Diamonds , 2 of Diamonds , 110 , -1378
3 of Diamonds , 9 of Diamonds , 2 of Diamonds , 1110 , -1852
3 of Diamonds , 9 of Diamonds , 3 of Clubs , 0 , 186
3 of Diamonds , 9 of Diamonds , 3 of Clubs , 10 , -74
3 of Diamonds , 9 of Diamonds , 3 of Clubs , 110 , -1028
3 of Diamonds , 9 of Diamonds , 3 of Clubs , 1110 , -1400
3 of Diamonds , 9 of Diamonds , 4 of Diamonds , 0 , 278
3 of Diamonds , 9 of Diamonds , 4 of Diamonds , 10 , -212
3 of Diamonds , 9 of Diamonds , 4 of Diamonds , 110 , -1362
3 of Diamonds , 9 of Diamonds , 4 of Diamonds , 1110 , -1864
3 of Diamonds , 9 of Diamonds , 5 of Diamonds , 0 , 230
3 of Diamonds , 9 of Diamonds , 5 of Diamonds , 10 , -196
3 of Diamonds , 9 of Diamonds , 5 of Diamonds , 110 , -1346
3 of Diamonds , 9 of Diamonds , 5 of Diamonds , 1110 , -1856
3 of Diamonds , 9 of Diamonds , 6 of Diamonds , 0 , 88
3 of Diamonds , 9 of Diamonds , 6 of Diamonds , 10 , -200
3 of Diamonds , 9 of Diamonds , 6 of Diamonds , 110 , -1396
3 of Diamonds , 9 of Diamonds , 6 of Diamonds , 1110 , -1830
3 of Diamonds , 9 of Diamonds , 7 of Diamonds , 0 , 388
3 of Diamonds , 9 of Diamonds , 7 of Diamonds , 10 , -240
3 of Diamonds , 9 of Diamonds , 7 of Diamonds , 110 , -1342
3 of Diamonds , 9 of Diamonds , 7 of Diamonds , 1110 , -1854
3 of Diamonds , 9 of Diamonds , 8 of Diamonds , 0 , 504
3 of Diamonds , 9 of Diamonds , 8 of Diamonds , 10 , -128
3 of Diamonds , 9 of Diamonds , 8 of Diamonds , 110 , -1322
3 of Diamonds , 9 of Diamonds , 8 of Diamonds , 1110 , -1824
3 of Diamonds , 9 of Diamonds , 9 of Clubs , 0 , 508
3 of Diamonds , 9 of Diamonds , 9 of Clubs , 10 , -72
3 of Diamonds , 9 of Diamonds , 9 of Clubs , 110 , -974
3 of Diamonds , 9 of Diamonds , 9 of Clubs , 1110 , -1356
3 of Diamonds , 9 of Diamonds , 10 of Diamonds , 0 , 3530
3 of Diamonds , 9 of Diamonds , 10 of Diamonds , 10 , 422
3 of Diamonds , 9 of Diamonds , 10 of Diamonds , 110 , -4982
3 of Diamonds , 9 of Diamonds , 10 of Diamonds , 1110 , -7314
3 of Diamonds , 9 of Diamonds , A of Diamonds , 0 , -216
3 of Diamonds , 9 of Diamonds , A of Diamonds , 10 , -494
3 of Diamonds , 9 of Diamonds , A of Diamonds , 110 , -1454
3 of Diamonds , 9 of Diamonds , A of Diamonds , 1110 , -1908
3 of Diamonds , 10 of Diamonds , 2 of Diamonds , 0 , 1300
3 of Diamonds , 10 of Diamonds , 2 of Diamonds , 10 , -1074
3 of Diamonds , 10 of Diamonds , 2 of Diamonds , 110 , -6050
3 of Diamonds , 10 of Diamonds , 2 of Diamonds , 1110 , -7610
3 of Diamonds , 10 of Diamonds , 3 of Clubs , 0 , 750
3 of Diamonds , 10 of Diamonds , 3 of Clubs , 10 , -832
3 of Diamonds , 10 of Diamonds , 3 of Clubs , 110 , -4494
3 of Diamonds , 10 of Diamonds , 3 of Clubs , 1110 , -5656
3 of Diamonds , 10 of Diamonds , 4 of Diamonds , 0 , 1066
3 of Diamonds , 10 of Diamonds , 4 of Diamonds , 10 , -1182
3 of Diamonds , 10 of Diamonds , 4 of Diamonds , 110 , -5944
3 of Diamonds , 10 of Diamonds , 4 of Diamonds , 1110 , -7526
3 of Diamonds , 10 of Diamonds , 5 of Diamonds , 0 , 950
3 of Diamonds , 10 of Diamonds , 5 of Diamonds , 10 , -1312
3 of Diamonds , 10 of Diamonds , 5 of Diamonds , 110 , -6020
3 of Diamonds , 10 of Diamonds , 5 of Diamonds , 1110 , -7586
3 of Diamonds , 10 of Diamonds , 6 of Diamonds , 0 , 644
3 of Diamonds , 10 of Diamonds , 6 of Diamonds , 10 , -1498
3 of Diamonds , 10 of Diamonds , 6 of Diamonds , 110 , -5852
3 of Diamonds , 10 of Diamonds , 6 of Diamonds , 1110 , -7540
3 of Diamonds , 10 of Diamonds , 7 of Diamonds , 0 , 1196
3 of Diamonds , 10 of Diamonds , 7 of Diamonds , 10 , -1380
3 of Diamonds , 10 of Diamonds , 7 of Diamonds , 110 , -5950
3 of Diamonds , 10 of Diamonds , 7 of Diamonds , 1110 , -7534
3 of Diamonds , 10 of Diamonds , 8 of Diamonds , 0 , 1712
3 of Diamonds , 10 of Diamonds , 8 of Diamonds , 10 , -1228
3 of Diamonds , 10 of Diamonds , 8 of Diamonds , 110 , -5840
3 of Diamonds , 10 of Diamonds , 8 of Diamonds , 1110 , -7538
3 of Diamonds , 10 of Diamonds , 9 of Diamonds , 0 , 2448
3 of Diamonds , 10 of Diamonds , 9 of Diamonds , 10 , -542
3 of Diamonds , 10 of Diamonds , 9 of Diamonds , 110 , -5736
3 of Diamonds , 10 of Diamonds , 9 of Diamonds , 1110 , -7510
3 of Diamonds , 10 of Diamonds , J of Diamonds , 0 , 12866
3 of Diamonds , 10 of Diamonds , J of Diamonds , 10 , -620
3 of Diamonds , 10 of Diamonds , J of Diamonds , 110 , -21312
3 of Diamonds , 10 of Diamonds , J of Diamonds , 1110 , -28224
3 of Diamonds , 10 of Diamonds , A of Diamonds , 0 , -754
3 of Diamonds , 10 of Diamonds , A of Diamonds , 10 , -2320
3 of Diamonds , 10 of Diamonds , A of Diamonds , 110 , -6290
3 of Diamonds , 10 of Diamonds , A of Diamonds , 1110 , -7666
3 of Diamonds , A of Clubs , 2 of Diamonds , 0 , 198
3 of Diamonds , A of Clubs , 2 of Diamonds , 10 , 258
3 of Diamonds , A of Clubs , 2 of Diamonds , 110 , 110
3 of Diamonds , A of Clubs , 2 of Diamonds , 1110 , -690
3 of Diamonds , A of Clubs , 3 of Clubs , 0 , 132
3 of Diamonds , A of Clubs , 3 of Clubs , 10 , 276
3 of Diamonds , A of Clubs , 3 of Clubs , 110 , 84
3 of Diamonds , A of Clubs , 3 of Clubs , 1110 , -542
3 of Diamonds , A of Clubs , 4 of Diamonds , 0 , 252
3 of Diamonds , A of Clubs , 4 of Diamonds , 10 , 278
3 of Diamonds , A of Clubs , 4 of Diamonds , 110 , 74
3 of Diamonds , A of Clubs , 4 of Diamonds , 1110 , -662
3 of Diamonds , A of Clubs , 5 of Diamonds , 0 , 224
3 of Diamonds , A of Clubs , 5 of Diamonds , 10 , 290
3 of Diamonds , A of Clubs , 5 of Diamonds , 110 , 166
3 of Diamonds , A of Clubs , 5 of Diamonds , 1110 , -662
3 of Diamonds , A of Clubs , 6 of Diamonds , 0 , 100
3 of Diamonds , A of Clubs , 6 of Diamonds , 10 , 224
