User Card 1 , User Card 2, Dealer Card, Choice, Frequency
3 of Spades , 3 of Clubs , 5 of Hearts , 1110 , -10034
3 of Spades , 3 of Clubs , 6 of Hearts , 0 , 1208
3 of Spades , 3 of Clubs , 6 of Hearts , 10 , 1834
3 of Spades , 3 of Clubs , 6 of Hearts , 110 , -5742
3 of Spades , 3 of Clubs , 6 of Hearts , 1110 , -26532
3 of Spades , 3 of Clubs , 7 of Hearts , 0 , 10586
3 of Spades , 3 of Clubs , 7 of Hearts , 10 , 11028
3 of Spades , 3 of Clubs , 7 of Hearts , 110 , -5688
3 of Spades , 3 of Clubs , 7 of Hearts , 1110 , -45370
3 of Spades , 3 of Clubs , 8 of Hearts , 0 , 23112
3 of Spades , 3 of Clubs , 8 of Hearts , 10 , 22802
3 of Spades , 3 of Clubs , 8 of Hearts , 110 , -4490
3 of Spades , 3 of Clubs , 8 of Hearts , 1110 , -60514
3 of Spades , 3 of Clubs , 9 of Hearts , 0 , 23030
3 of Spades , 3 of Clubs , 9 of Hearts , 10 , 23030
3 of Spades , 3 of Clubs , 9 of Hearts , 110 , -1554
3 of Spades , 3 of Clubs , 9 of Hearts , 1110 , -47320
3 of Spades , 3 of Clubs , 10 of Diamonds , 0 , 111020
3 of Spades , 3 of Clubs , 10 of Diamonds , 10 , 110196
3 of Spades , 3 of Clubs , 10 of Diamonds , 110 , 11494
3 of Spades , 3 of Clubs , 10 of Diamonds , 1110 , -166326
3 of Spades , 3 of Clubs , A of Clubs , 0 , -7026
3 of Spades , 3 of Clubs , A of Clubs , 10 , -7600
3 of Spades , 3 of Clubs , A of Clubs , 110 , -18652
3 of Spades , 3 of Clubs , A of Clubs , 1110 , -59406
3 of Spades , 4 of Hearts , 2 of Hearts , 0 , 13706
3 of Spades , 4 of Hearts , 2 of Hearts , 10 , 15620
3 of Spades , 4 of Hearts , 2 of Hearts , 110 , -11862
3 of Spades , 4 of Hearts , 2 of Hearts , 1110 , -56612
3 of Spades , 4 of Hearts , 3 of Clubs , 0 , 14852
3 of Spades , 4 of Hearts , 3 of Clubs , 10 , 15698
3 of Spades , 4 of Hearts , 3 of Clubs , 110 , -17594
3 of Spades , 4 of Hearts , 3 of Clubs , 1110 , -68724
3 of Spades , 4 of Hearts , 4 of Diamonds , 0 , 8346
3 of Spades , 4 of Hearts , 4 of Diamonds , 10 , 9898
3 of Spades , 4 of Hearts , 4 of Diamonds , 110 , -18058
3 of Spades , 4 of Hearts , 4 of Diamonds , 1110 , -58700
3 of Spades , 4 of Hearts , 5 of Hearts , 0 , -988
3 of Spades , 4 of Hearts , 5 of Hearts , 10 , -568
3 of Spades , 4 of Hearts , 5 of Hearts , 110 , -7022
3 of Spades , 4 of Hearts , 5 of Hearts , 1110 , -19298
3 of Spades , 4 of Hearts , 6 of Hearts , 0 , 3438
3 of Spades , 4 of Hearts , 6 of Hearts , 10 , 3958
3 of Spades , 4 of Hearts , 6 of Hearts , 110 , -15900
3 of Spades , 4 of Hearts , 6 of Hearts , 1110 , -51610
3 of Spades , 4 of Hearts , 7 of Hearts , 0 , 20622
3 of Spades , 4 of Hearts , 7 of Hearts , 10 , 21332
3 of Spades , 4 of Hearts , 7 of Hearts , 110 , -21912
3 of Spades , 4 of Hearts , 7 of Hearts , 1110 , -89922
3 of Spades , 4 of Hearts , 8 of Hearts , 0 , 39426
3 of Spades , 4 of Hearts , 8 of Hearts , 10 , 40832
3 of Spades , 4 of Hearts , 8 of Hearts , 110 , -27062
3 of Spades , 4 of Hearts , 8 of Hearts , 1110 , -120916
3 of Spades , 4 of Hearts , 9 of Hearts , 0 , 43002
3 of Spades , 4 of Hearts , 9 of Hearts , 10 , 43368
3 of Spades , 4 of Hearts , 9 of Hearts , 110 , -16074
3 of Spades , 4 of Hearts , 9 of Hearts , 1110 , -94250
3 of Spades , 4 of Hearts , 10 of Diamonds , 0 , 201160
3 of Spades , 4 of Hearts , 10 of Diamonds , 10 , 204060
3 of Spades , 4 of Hearts , 10 of Diamonds , 110 , -31632
3 of Spades , 4 of Hearts , 10 of Diamonds , 1110 , -332556
3 of Spades , 4 of Hearts , A of Clubs , 0 , -13662
3 of Spades , 4 of Hearts , A of Clubs , 10 , -12918
3 of Spades , 4 of Hearts , A of Clubs , 110 , -45794
3 of Spades , 4 of Hearts , A of Clubs , 1110 , -114862
3 of Spades , 5 of Hearts , 2 of Hearts , 0 , 22974
3 of Spades , 5 of Hearts , 2 of Hearts , 10 , 34304
3 of Spades , 5 of Hearts , 2 of Hearts , 110 , -25416
3 of Spades , 5 of Hearts , 2 of Hearts , 1110 , -85876
3 of Spades , 5 of Hearts , 3 of Clubs , 0 , 23698
3 of Spades , 5 of Hearts , 3 of Clubs , 10 , 36358
3 of Spades , 5 of Hearts , 3 of Clubs , 110 , -37762
3 of Spades , 5 of Hearts , 3 of Clubs , 1110 , -111434
3 of Spades , 5 of Hearts , 4 of Hearts , 0 , 16304
3 of Spades , 5 of Hearts , 4 of Hearts , 10 , 27602
3 of Spades , 5 of Hearts , 4 of Hearts , 110 , -37438
3 of Spades , 5 of Hearts , 4 of Hearts , 1110 , -109996
3 of Spades , 5 of Hearts , 5 of Spades , 0 , -574
3 of Spades , 5 of Hearts , 5 of Spades , 10 , 1394
3 of Spades , 5 of Hearts , 5 of Spades , 110 , -8594
3 of Spades , 5 of Hearts , 5 of Spades , 1110 , -20776
3 of Spades , 5 of Hearts , 6 of Hearts , 0 , 5712
3 of Spades , 5 of Hearts , 6 of Hearts , 10 , 14044
3 of Spades , 5 of Hearts , 6 of Hearts , 110 , -28092
3 of Spades , 5 of Hearts , 6 of Hearts , 1110 , -78454
3 of Spades , 5 of Hearts , 7 of Hearts , 0 , 25658
3 of Spades , 5 of Hearts , 7 of Hearts , 10 , 35822
3 of Spades , 5 of Hearts , 7 of Hearts , 110 , -46194
3 of Spades , 5 of Hearts , 7 of Hearts , 1110 , -137650
3 of Spades , 5 of Hearts , 8 of Hearts , 0 , 56654
3 of Spades , 5 of Hearts , 8 of Hearts , 10 , 67846
3 of Spades , 5 of Hearts , 8 of Hearts , 110 , -55944
3 of Spades , 5 of Hearts , 8 of Hearts , 1110 , -189036
3 of Spades , 5 of Hearts , 9 of Hearts , 0 , 61900
3 of Spades , 5 of Hearts , 9 of Hearts , 10 , 68936
3 of Spades , 5 of Hearts , 9 of Hearts , 110 , -38904
3 of Spades , 5 of Hearts , 9 of Hearts , 1110 , -146448
3 of Spades , 5 of Hearts , 10 of Diamonds , 0 , 290400
3 of Spades , 5 of Hearts , 10 of Diamonds , 10 , 316904
3 of Spades , 5 of Hearts , 10 of Diamonds , 110 , -106728
3 of Spades , 5 of Hearts , 10 of Diamonds , 1110 , -519514
3 of Spades , 5 of Hearts , A of Clubs , 0 , -21778
3 of Spades , 5 of Hearts , A of Clubs , 10 , -2852
3 of Spades , 5 of Hearts , A of Clubs , 110 , -79604
3 of Spades , 5 of Hearts , A of Clubs , 1110 , -175028
3 of Spades , 6 of Hearts , 2 of Hearts , 0 , 18060
3 of Spades , 6 of Hearts , 2 of Hearts , 10 , 34958
3 of Spades , 6 of Hearts , 2 of Hearts , 110 , -27858
3 of Spades , 6 of Hearts , 2 of Hearts , 1110 , -69314
3 of Spades , 6 of Hearts , 3 of Clubs , 0 , 17538
3 of Spades , 6 of Hearts , 3 of Clubs , 10 , 36270
3 of Spades , 6 of Hearts , 3 of Clubs , 110 , -34652
3 of Spades , 6 of Hearts , 3 of Clubs , 1110 , -85966
3 of Spades , 6 of Hearts , 4 of Hearts , 0 , 12612
3 of Spades , 6 of Hearts , 4 of Hearts , 10 , 30582
3 of Spades , 6 of Hearts , 4 of Hearts , 110 , -36794
3 of Spades , 6 of Hearts , 4 of Hearts , 1110 , -88082
3 of Spades , 6 of Hearts , 5 of Hearts , 0 , -516
3 of Spades , 6 of Hearts , 5 of Hearts , 10 , 3834
3 of Spades , 6 of Hearts , 5 of Hearts , 110 , -10786
3 of Spades , 6 of Hearts , 5 of Hearts , 1110 , -22296
3 of Spades , 6 of Hearts , 6 of Clubs , 0 , 1570
3 of Spades , 6 of Hearts , 6 of Clubs , 10 , 12922
3 of Spades , 6 of Hearts , 6 of Clubs , 110 , -23466
3 of Spades , 6 of Hearts , 6 of Clubs , 1110 , -51540
3 of Spades , 6 of Hearts , 7 of Hearts , 0 , 19370
3 of Spades , 6 of Hearts , 7 of Hearts , 10 , 38020
3 of Spades , 6 of Hearts , 7 of Hearts , 110 , -46494
3 of Spades , 6 of Hearts , 7 of Hearts , 1110 , -111310
3 of Spades , 6 of Hearts , 8 of Hearts , 0 , 43048
3 of Spades , 6 of Hearts , 8 of Hearts , 10 , 60420
3 of Spades , 6 of Hearts , 8 of Hearts , 110 , -59384
3 of Spades , 6 of Hearts , 8 of Hearts , 1110 , -150824
3 of Spades , 6 of Hearts , 9 of Hearts , 0 , 46936
3 of Spades , 6 of Hearts , 9 of Hearts , 10 , 57924
3 of Spades , 6 of Hearts , 9 of Hearts , 110 , -43666
3 of Spades , 6 of Hearts , 9 of Hearts , 1110 , -118292
3 of Spades , 6 of Hearts , 10 of Diamonds , 0 , 219832
3 of Spades , 6 of Hearts , 10 of Diamonds , 10 , 260682
3 of Spades , 6 of Hearts , 10 of Diamonds , 110 , -137058
3 of Spades , 6 of Hearts , 10 of Diamonds , 1110 , -419998
3 of Spades , 6 of Hearts , A of Clubs , 0 , -12282
3 of Spades , 6 of Hearts , A of Clubs , 10 , 14746
3 of Spades , 6 of Hearts , A of Clubs , 110 , -72082
3 of Spades , 6 of Hearts , A of Clubs , 1110 , -137646
3 of Spades , 7 of Hearts , 2 of Hearts , 0 , 12634
3 of Spades , 7 of Hearts , 2 of Hearts , 10 , 28432
3 of Spades , 7 of Hearts , 2 of Hearts , 110 , -25472
3 of Spades , 7 of Hearts , 2 of Hearts , 1110 , -49202
3 of Spades , 7 of Hearts , 3 of Clubs , 0 , 10962
3 of Spades , 7 of Hearts , 3 of Clubs , 10 , 30358
3 of Spades , 7 of Hearts , 3 of Clubs , 110 , -30150
3 of Spades , 7 of Hearts , 3 of Clubs , 1110 , -55748
3 of Spades , 7 of Hearts , 4 of Hearts , 0 , 8582
3 of Spades , 7 of Hearts , 4 of Hearts , 10 , 28680
3 of Spades , 7 of Hearts , 4 of Hearts , 110 , -34602
3 of Spades , 7 of Hearts , 4 of Hearts , 1110 , -62386
3 of Spades , 7 of Hearts , 5 of Hearts , 0 , -734
3 of Spades , 7 of Hearts , 5 of Hearts , 10 , 4266
3 of Spades , 7 of Hearts , 5 of Hearts , 110 , -10070
3 of Spades , 7 of Hearts , 5 of Hearts , 1110 , -16682
3 of Spades , 7 of Hearts , 6 of Hearts , 0 , 1448
3 of Spades , 7 of Hearts , 6 of Hearts , 10 , 16006
3 of Spades , 7 of Hearts , 6 of Hearts , 110 , -25852
3 of Spades , 7 of Hearts , 6 of Hearts , 1110 , -44724
3 of Spades , 7 of Hearts , 7 of Diamonds , 0 , 10308
3 of Spades , 7 of Hearts , 7 of Diamonds , 10 , 27688
3 of Spades , 7 of Hearts , 7 of Diamonds , 110 , -34204
3 of Spades , 7 of Hearts , 7 of Diamonds , 1110 , -63016
3 of Spades , 7 of Hearts , 8 of Hearts , 0 , 28994
3 of Spades , 7 of Hearts , 8 of Hearts , 10 , 52092
3 of Spades , 7 of Hearts , 8 of Hearts , 110 , -56078
3 of Spades , 7 of Hearts , 8 of Hearts , 1110 , -106194
3 of Spades , 7 of Hearts , 9 of Hearts , 0 , 31764
3 of Spades , 7 of Hearts , 9 of Hearts , 10 , 45578
3 of Spades , 7 of Hearts , 9 of Hearts , 110 , -43064
3 of Spades , 7 of Hearts , 9 of Hearts , 1110 , -83442
3 of Spades , 7 of Hearts , 10 of Diamonds , 0 , 143098
3 of Spades , 7 of Hearts , 10 of Diamonds , 10 , 192714
3 of Spades , 7 of Hearts , 10 of Diamonds , 110 , -141782
3 of Spades , 7 of Hearts , 10 of Diamonds , 1110 , -298538
3 of Spades , 7 of Hearts , A of Clubs , 0 , -8086
3 of Spades , 7 of Hearts , A of Clubs , 10 , 21148
3 of Spades , 7 of Hearts , A of Clubs , 110 , -60908
3 of Spades , 7 of Hearts , A of Clubs , 1110 , -95956
3 of Spades , 8 of Hearts , 2 of Hearts , 0 , 8032
3 of Spades , 8 of Hearts , 2 of Hearts , 10 , 18708
3 of Spades , 8 of Hearts , 2 of Hearts , 110 , -21420
3 of Spades , 8 of Hearts , 2 of Hearts , 1110 , -32462
3 of Spades , 8 of Hearts , 3 of Clubs , 0 , 6982
3 of Spades , 8 of Hearts , 3 of Clubs , 10 , 18722
3 of Spades , 8 of Hearts , 3 of Clubs , 110 , -22866
3 of Spades , 8 of Hearts , 3 of Clubs , 1110 , -33520
3 of Spades , 8 of Hearts , 4 of Hearts , 0 , 4638
3 of Spades , 8 of Hearts , 4 of Hearts , 10 , 19476
3 of Spades , 8 of Hearts , 4 of Hearts , 110 , -28592
3 of Spades , 8 of Hearts , 4 of Hearts , 1110 , -40794
3 of Spades , 8 of Hearts , 5 of Hearts , 0 , -550
3 of Spades , 8 of Hearts , 5 of Hearts , 10 , 3384
3 of Spades , 8 of Hearts , 5 of Hearts , 110 , -7714
3 of Spades , 8 of Hearts , 5 of Hearts , 1110 , -10722
3 of Spades , 8 of Hearts , 6 of Hearts , 0 , 1080
3 of Spades , 8 of Hearts , 6 of Hearts , 10 , 11680
3 of Spades , 8 of Hearts , 6 of Hearts , 110 , -20262
3 of Spades , 8 of Hearts , 6 of Hearts , 1110 , -29262
3 of Spades , 8 of Hearts , 7 of Hearts , 0 , 8534
3 of Spades , 8 of Hearts , 7 of Hearts , 10 , 24578
3 of Spades , 8 of Hearts , 7 of Hearts , 110 , -35160
3 of Spades , 8 of Hearts , 7 of Hearts , 1110 , -51294
3 of Spades , 8 of Hearts , 8 of Diamonds , 0 , 13694
3 of Spades , 8 of Hearts , 8 of Diamonds , 10 , 27136
3 of Spades , 8 of Hearts , 8 of Diamonds , 110 , -35322
3 of Spades , 8 of Hearts , 8 of Diamonds , 1110 , -52758
3 of Spades , 8 of Hearts , 9 of Hearts , 0 , 18982
3 of Spades , 8 of Hearts , 9 of Hearts , 10 , 31204
3 of Spades , 8 of Hearts , 9 of Hearts , 110 , -35610
3 of Spades , 8 of Hearts , 9 of Hearts , 1110 , -54380
3 of Spades , 8 of Hearts , 10 of Diamonds , 0 , 90064
3 of Spades , 8 of Hearts , 10 of Diamonds , 10 , 126436
3 of Spades , 8 of Hearts , 10 of Diamonds , 110 , -123512
3 of Spades , 8 of Hearts , 10 of Diamonds , 1110 , -196750
3 of Spades , 8 of Hearts , A of Clubs , 0 , -5340
3 of Spades , 8 of Hearts , A of Clubs , 10 , 17502
3 of Spades , 8 of Hearts , A of Clubs , 110 , -45970
3 of Spades , 8 of Hearts , A of Clubs , 1110 , -62048
3 of Spades , 9 of Hearts , 2 of Hearts , 0 , 15048
3 of Spades , 9 of Hearts , 2 of Hearts , 10 , -778
3 of Spades , 9 of Hearts , 2 of Hearts , 110 , -41554
3 of Spades , 9 of Hearts , 2 of Hearts , 1110 , -57346
3 of Spades , 9 of Hearts , 3 of Clubs , 0 , 11806
3 of Spades , 9 of Hearts , 3 of Clubs , 10 , -5208
3 of Spades , 9 of Hearts , 3 of Clubs , 110 , -49674
3 of Spades , 9 of Hearts , 3 of Clubs , 1110 , -68586
3 of Spades , 9 of Hearts , 4 of Hearts , 0 , 8016
3 of Spades , 9 of Hearts , 4 of Hearts , 10 , -9462
3 of Spades , 9 of Hearts , 4 of Hearts , 110 , -54162
3 of Spades , 9 of Hearts , 4 of Hearts , 1110 , -73194
3 of Spades , 9 of Hearts , 5 of Hearts , 0 , -1234
3 of Spades , 9 of Hearts , 5 of Hearts , 10 , -4574
3 of Spades , 9 of Hearts , 5 of Hearts , 110 , -14574
3 of Spades , 9 of Hearts , 5 of Hearts , 1110 , -18908
3 of Spades , 9 of Hearts , 6 of Hearts , 0 , 1748
3 of Spades , 9 of Hearts , 6 of Hearts , 10 , -9306
3 of Spades , 9 of Hearts , 6 of Hearts , 110 , -39212
3 of Spades , 9 of Hearts , 6 of Hearts , 1110 , -52346
3 of Spades , 9 of Hearts , 7 of Hearts , 0 , 15132
3 of Spades , 9 of Hearts , 7 of Hearts , 10 , -11586
3 of Spades , 9 of Hearts , 7 of Hearts , 110 , -67740
3 of Spades , 9 of Hearts , 7 of Hearts , 1110 , -92360
3 of Spades , 9 of Hearts , 8 of Hearts , 0 , 31076
3 of Spades , 9 of Hearts , 8 of Hearts , 10 , -10848
3 of Spades , 9 of Hearts , 8 of Hearts , 110 , -90554
3 of Spades , 9 of Hearts , 8 of Hearts , 1110 , -126172
3 of Spades , 9 of Hearts , 9 of Spades , 0 , 27908
3 of Spades , 9 of Hearts , 9 of Spades , 10 , -3722
3 of Spades , 9 of Hearts , 9 of Spades , 110 , -58568
3 of Spades , 9 of Hearts , 9 of Spades , 1110 , -83486
3 of Spades , 9 of Hearts , 10 of Diamonds , 0 , 156144
3 of Spades , 9 of Hearts , 10 of Diamonds , 10 , 21846
3 of Spades , 9 of Hearts , 10 of Diamonds , 110 , -245852
3 of Spades , 9 of Hearts , 10 of Diamonds , 1110 , -356996
3 of Spades , 9 of Hearts , A of Clubs , 0 , -9598
3 of Spades , 9 of Hearts , A of Clubs , 10 , -28256
3 of Spades , 9 of Hearts , A of Clubs , 110 , -87006
3 of Spades , 9 of Hearts , A of Clubs , 1110 , -111812
3 of Spades , 10 of Diamonds , 2 of Hearts , 0 , 52396
3 of Spades , 10 of Diamonds , 2 of Hearts , 10 , -24322
3 of Spades , 10 of Diamonds , 2 of Hearts , 110 , -175906
3 of Spades , 10 of Diamonds , 2 of Hearts , 1110 , -224298
3 of Spades , 10 of Diamonds , 3 of Clubs , 0 , 45292
3 of Spades , 10 of Diamonds , 3 of Clubs , 10 , -35216
3 of Spades , 10 of Diamonds , 3 of Clubs , 110 , -204686
3 of Spades , 10 of Diamonds , 3 of Clubs , 1110 , -259406
3 of Spades , 10 of Diamonds , 4 of Hearts , 0 , 31224
3 of Spades , 10 of Diamonds , 4 of Hearts , 10 , -51128
3 of Spades , 10 of Diamonds , 4 of Hearts , 110 , -223648
3 of Spades , 10 of Diamonds , 4 of Hearts , 1110 , -283258
3 of Spades , 10 of Diamonds , 5 of Hearts , 0 , -3400
3 of Spades , 10 of Diamonds , 5 of Hearts , 10 , -20606
3 of Spades , 10 of Diamonds , 5 of Hearts , 110 , -59466
3 of Spades , 10 of Diamonds , 5 of Hearts , 1110 , -72966
3 of Spades , 10 of Diamonds , 6 of Hearts , 0 , 7042
3 of Spades , 10 of Diamonds , 6 of Hearts , 10 , -46644
3 of Spades , 10 of Diamonds , 6 of Hearts , 110 , -161744
3 of Spades , 10 of Diamonds , 6 of Hearts , 1110 , -202458
3 of Spades , 10 of Diamonds , 7 of Hearts , 0 , 52156
3 of Spades , 10 of Diamonds , 7 of Hearts , 10 , -67438
3 of Spades , 10 of Diamonds , 7 of Hearts , 110 , -280402
3 of Spades , 10 of Diamonds , 7 of Hearts , 1110 , -357448
3 of Spades , 10 of Diamonds , 8 of Hearts , 0 , 111908
3 of Spades , 10 of Diamonds , 8 of Hearts , 10 , -77192
3 of Spades , 10 of Diamonds , 8 of Hearts , 110 , -375760
3 of Spades , 10 of Diamonds , 8 of Hearts , 1110 , -485706
3 of Spades , 10 of Diamonds , 9 of Hearts , 0 , 123660
3 of Spades , 10 of Diamonds , 9 of Hearts , 10 , -31488
3 of Spades , 10 of Diamonds , 9 of Hearts , 110 , -293514
3 of Spades , 10 of Diamonds , 9 of Hearts , 1110 , -383092
3 of Spades , 10 of Diamonds , K of Spades , 0 , 549912
3 of Spades , 10 of Diamonds , K of Spades , 10 , -37330
3 of Spades , 10 of Diamonds , K of Spades , 110 , -998902
3 of Spades , 10 of Diamonds , K of Spades , 1110 , -1315590
3 of Spades , 10 of Diamonds , A of Clubs , 0 , -36556
3 of Spades , 10 of Diamonds , A of Clubs , 10 , -121432
3 of Spades , 10 of Diamonds , A of Clubs , 110 , -352642
3 of Spades , 10 of Diamonds , A of Clubs , 1110 , -428300
3 of Spades , A of Clubs , 2 of Hearts , 0 , 10114
3 of Spades , A of Clubs , 2 of Hearts , 10 , 16288
3 of Spades , A of Clubs , 2 of Hearts , 110 , 5498
3 of Spades , A of Clubs , 2 of Hearts , 1110 , -23082
3 of Spades , A of Clubs , 3 of Clubs , 0 , 8182
3 of Spades , A of Clubs , 3 of Clubs , 10 , 14992
3 of Spades , A of Clubs , 3 of Clubs , 110 , 4306
3 of Spades , A of Clubs , 3 of Clubs , 1110 , -25528
3 of Spades , A of Clubs , 4 of Hearts , 0 , 5600
3 of Spades , A of Clubs , 4 of Hearts , 10 , 13486
3 of Spades , A of Clubs , 4 of Hearts , 110 , 2118
3 of Spades , A of Clubs , 4 of Hearts , 1110 , -30546
3 of Spades , A of Clubs , 5 of Hearts , 0 , -600
3 of Spades , A of Clubs , 5 of Hearts , 10 , 1304
3 of Spades , A of Clubs , 5 of Hearts , 110 , -1170
3 of Spades , A of Clubs , 5 of Hearts , 1110 , -8676
3 of Spades , A of Clubs , 6 of Hearts , 0 , 1804
3 of Spades , A of Clubs , 6 of Hearts , 10 , 6742
3 of Spades , A of Clubs , 6 of Hearts , 110 , -708
3 of Spades , A of Clubs , 6 of Hearts , 1110 , -22270
3 of Spades , A of Clubs , 7 of Hearts , 0 , 10484
3 of Spades , A of Clubs , 7 of Hearts , 10 , 18104
3 of Spades , A of Clubs , 7 of Hearts , 110 , 2770
3 of Spades , A of Clubs , 7 of Hearts , 1110 , -37232
3 of Spades , A of Clubs , 8 of Hearts , 0 , 22970
3 of Spades , A of Clubs , 8 of Hearts , 10 , 31860
3 of Spades , A of Clubs , 8 of Hearts , 110 , 9976
3 of Spades , A of Clubs , 8 of Hearts , 1110 , -48370
3 of Spades , A of Clubs , 9 of Hearts , 0 , 24948
3 of Spades , A of Clubs , 9 of Hearts , 10 , 30184
3 of Spades , A of Clubs , 9 of Hearts , 110 , 12148
3 of Spades , A of Clubs , 9 of Hearts , 1110 , -36566
3 of Spades , A of Clubs , 10 of Diamonds , 0 , 113776
3 of Spades , A of Clubs , 10 of Diamonds , 10 , 132330
3 of Spades , A of Clubs , 10 of Diamonds , 110 , 61034
3 of Spades , A of Clubs , 10 of Diamonds , 1110 , -126642
3 of Spades , A of Clubs , A of Diamonds , 0 , -5830
3 of Spades , A of Clubs , A of Diamonds , 10 , 4152
3 of Spades , A of Clubs , A of Diamonds , 110 , -6818
3 of Spades , A of Clubs , A of Diamonds , 1110 , -40268
4 of Hearts , 2 of Hearts , 2 of Clubs , 0 , 7764
4 of Hearts , 2 of Hearts , 2 of Clubs , 10 , 7954
4 of Hearts , 2 of Hearts , 2 of Clubs , 110 , -2596
4 of Hearts , 2 of Hearts , 2 of Clubs , 1110 , -29414
4 of Hearts , 2 of Hearts , 3 of Spades , 0 , 13838
4 of Hearts , 2 of Hearts , 3 of Spades , 10 , 13754
4 of Hearts , 2 of Hearts , 3 of Spades , 110 , -9598
4 of Hearts , 2 of Hearts , 3 of Spades , 1110 , -65076
4 of Hearts , 2 of Hearts , 4 of Diamonds , 0 , 3268
4 of Hearts , 2 of Hearts , 4 of Diamonds , 10 , 3002
4 of Hearts , 2 of Hearts , 4 of Diamonds , 110 , -7172
4 of Hearts , 2 of Hearts , 4 of Diamonds , 1110 , -31264
4 of Hearts , 2 of Hearts , 5 of Hearts , 0 , -718
4 of Hearts , 2 of Hearts , 5 of Hearts , 10 , -998
4 of Hearts , 2 of Hearts , 5 of Hearts , 110 , -4522
4 of Hearts , 2 of Hearts , 5 of Hearts , 1110 , -13518
4 of Hearts , 2 of Hearts , 6 of Hearts , 0 , 2034
4 of Hearts , 2 of Hearts , 6 of Hearts , 10 , 2208
4 of Hearts , 2 of Hearts , 6 of Hearts , 110 , -7966
4 of Hearts , 2 of Hearts , 6 of Hearts , 1110 , -34696
4 of Hearts , 2 of Hearts , 7 of Hearts , 0 , 14350
4 of Hearts , 2 of Hearts , 7 of Hearts , 10 , 14856
4 of Hearts , 2 of Hearts , 7 of Hearts , 110 , -8642
4 of Hearts , 2 of Hearts , 7 of Hearts , 1110 , -60120
4 of Hearts , 2 of Hearts , 8 of Hearts , 0 , 28814
4 of Hearts , 2 of Hearts , 8 of Hearts , 10 , 28544
4 of Hearts , 2 of Hearts , 8 of Hearts , 110 , -7546
4 of Hearts , 2 of Hearts , 8 of Hearts , 1110 , -80402
4 of Hearts , 2 of Hearts , 9 of Hearts , 0 , 33138
4 of Hearts , 2 of Hearts , 9 of Hearts , 10 , 32584
4 of Hearts , 2 of Hearts , 9 of Hearts , 110 , -1198
4 of Hearts , 2 of Hearts , 9 of Hearts , 1110 , -62196
4 of Hearts , 2 of Hearts , 10 of Diamonds , 0 , 145826
4 of Hearts , 2 of Hearts , 10 of Diamonds , 10 , 146090
4 of Hearts , 2 of Hearts , 10 of Diamonds , 110 , 15138
4 of Hearts , 2 of Hearts , 10 of Diamonds , 1110 , -218424
4 of Hearts , 2 of Hearts , A of Clubs , 0 , -9586
4 of Hearts , 2 of Hearts , A of Clubs , 10 , -9776
4 of Hearts , 2 of Hearts , A of Clubs , 110 , -25580
4 of Hearts , 2 of Hearts , A of Clubs , 1110 , -78820
4 of Hearts , 3 of Clubs , 2 of Hearts , 0 , 6178
4 of Hearts , 3 of Clubs , 2 of Hearts , 10 , 6966
4 of Hearts , 3 of Clubs , 2 of Hearts , 110 , -5456
4 of Hearts , 3 of Clubs , 2 of Hearts , 1110 , -25892
4 of Hearts , 3 of Clubs , 3 of Spades , 0 , 7548
4 of Hearts , 3 of Clubs , 3 of Spades , 10 , 8554
4 of Hearts , 3 of Clubs , 3 of Spades , 110 , -9774
4 of Hearts , 3 of Clubs , 3 of Spades , 1110 , -37320
4 of Hearts , 3 of Clubs , 4 of Diamonds , 0 , 2292
4 of Hearts , 3 of Clubs , 4 of Diamonds , 10 , 2530
4 of Hearts , 3 of Clubs , 4 of Diamonds , 110 , -6514
4 of Hearts , 3 of Clubs , 4 of Diamonds , 1110 , -20250
4 of Hearts , 3 of Clubs , 5 of Hearts , 0 , -614
4 of Hearts , 3 of Clubs , 5 of Hearts , 10 , -192
4 of Hearts , 3 of Clubs , 5 of Hearts , 110 , -3406
4 of Hearts , 3 of Clubs , 5 of Hearts , 1110 , -9078
4 of Hearts , 3 of Clubs , 6 of Hearts , 0 , 1208
4 of Hearts , 3 of Clubs , 6 of Hearts , 10 , 1868
4 of Hearts , 3 of Clubs , 6 of Hearts , 110 , -7724
4 of Hearts , 3 of Clubs , 6 of Hearts , 1110 , -23692
4 of Hearts , 3 of Clubs , 7 of Hearts , 0 , 8916
4 of Hearts , 3 of Clubs , 7 of Hearts , 10 , 9308
4 of Hearts , 3 of Clubs , 7 of Hearts , 110 , -10114
4 of Hearts , 3 of Clubs , 7 of Hearts , 1110 , -41004
4 of Hearts , 3 of Clubs , 8 of Hearts , 0 , 18364
4 of Hearts , 3 of Clubs , 8 of Hearts , 10 , 18638
4 of Hearts , 3 of Clubs , 8 of Hearts , 110 , -11980
4 of Hearts , 3 of Clubs , 8 of Hearts , 1110 , -54598
4 of Hearts , 3 of Clubs , 9 of Hearts , 0 , 19266
4 of Hearts , 3 of Clubs , 9 of Hearts , 10 , 19852
4 of Hearts , 3 of Clubs , 9 of Hearts , 110 , -7106
4 of Hearts , 3 of Clubs , 9 of Hearts , 1110 , -42890
4 of Hearts , 3 of Clubs , 10 of Diamonds , 0 , 91666
